,번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(x),좌표정보(y),환경업무구분명,업종구분명,종별명,주생산품명,배출시설조업시간,배출시설연간가동일수,방지시설조업시간,방지시설연간가동일수,사업자등록번호,Unnamed: 37,lat,lon
57004,57006,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021201700007,2017-06-22,,1,영업/정상,11,영업,,,,,,,,인천광역시 남동구 고잔동 241-3,인천광역시 남동구 논현고잔로 127-11 (고잔동),21686,브로케이모터스,2022-12-15 14:16:47,U,2022-12-17 02:40:00,자동차 종합 수리업,174464.80591437,432547.952230287,대기배출업소관리,자동차 종합 수리업,5종,,,0.0,,300.0,,,126.712420490442,37.3946720316979
57005,57007,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021201700008,2017-06-30,,1,영업/정상,11,영업,,,,,0317505283,,,인천광역시 남동구 구월동 1195-3,인천광역시 남동구 독점로3번길 38-13 (구월동),21565,가천대학교(가천임상기초연구센터),2022-11-23 17:30:59,U,2022-11-25 02:40:00,,174129.384924473,438770.839924004,대기배출업소관리,,5종,,,0.0,6.0,365.0,1298206320.0,,126.708414138771,37.4507308433677
57006,57008,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021201700009,2017-07-21,,1,영업/정상,11,영업,,,,,460-3951,,,인천광역시 남동구 구월동 1144-13,"인천광역시 남동구 남동대로 773 (구월동, 가천대길병원인공지능암병원)",21556,(의료)길의료재단 [인공지능 암병원],2023-08-03 17:30:58,U,2023-08-05 02:40:00,,174048.712998305,438878.658570422,대기배출업소관리,,4종,,,0.0,,360.0,1398200376.0,,126.707498449768,37.4516992392538
57007,57009,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021201700012,2017-09-12,,1,영업/정상,11,영업,,,,,585-2150,,,인천광역시 남동구 고잔동 246-1 1층,"인천광역시 남동구 논현고잔로135번길 29, 1층 (고잔동, (주)예림임업)",21686,영광기업,2021-04-22 09:52:42,U,2021-04-24 02:40:00,,174307.572485429,432572.260365214,대기배출업소관리,,4종,,,0.0,,300.0,1371843500.0,,126.710666843432,37.3949513946387
57010,57012,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021201700015,2017-11-13,,1,영업/정상,11,영업,,,,,,,,인천광역시 남동구 고잔동 480-4번지 가덕산업,인천광역시 남동구 논현고잔로54번길 30-11 (고잔동),21682,가덕산업,2018-01-12 15:01:51,I,2018-10-04 11:12:49,목재가구 제조업,174528.105369225,431694.804981965,대기배출업소관리,목재가구 제조업,5종,,8.0,300.0,8.0,300.0,5810100035.0,,126.713164515327,37.3869860674551
59073,59075,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021202201230,2022-10-18,,1,영업/정상,11,영업,,,,,,,,인천광역시 남동구 고잔동 374 유정산업,"인천광역시 남동구 앵고개로719번길 12, 유정산업 (고잔동)",21678,1급서일자동차공업사,2024-02-23 16:05:16,U,2024-02-25 02:40:00,자동차 종합 수리업,174965.599337338,431924.465973022,대기배출업소관리,자동차 종합 수리업,5종,,,0.0,,0.0,3042106124.0,,126.718093372775,37.3890553998496
59100,59102,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021202201228,2022-09-21,,1,영업/정상,11,영업,,,,,,,,인천광역시 남동구 고잔동 462-24,인천광역시 남동구 논현고잔로54번길 66-2 (고잔동),21682,이든산업,2022-09-23 14:42:37,I,2022-09-25 00:22:25,금속원료 재생업,174697.24911948,431673.705463019,대기배출업소관리,금속원료 재생업,5종,,,0.0,,0.0,8855700536.0,,126.715026616066,37.3867310755061
59139,59141,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021202200008,2022-09-01,,1,영업/정상,11,영업,,,,,032-710-2195,,,인천광역시 남동구 간석동 172-1 한국교직원공제회 인천회관,"인천광역시 남동구 백범로 357, 한국교직원공제회 인천회관 (간석동)",21544,한국교직원공제회 인천회관,2024-01-22 09:23:34,U,2024-01-24 02:40:00,기타 부동산 임대업,174357.934915045,440376.472344373,대기배출업소관리,기타 부동산 임대업,5종,,,0.0,,300.0,1398200788.0,,126.710940834007,37.4652030285917
59141,59143,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021202200009,2022-07-13,,1,영업/정상,11,영업,,,,,032-525-7993,,,인천광역시 남동구 간석동 616-87 동부자동차공업사,"인천광역시 남동구 방축로 394, 동부자동차공업사 (간석동)",21500,부흥자동차공업사,2022-09-07 12:16:16,I,2022-09-09 00:22:26,자동차 종합 수리업,172154.726859632,441103.192981701,대기배출업소관리,자동차 종합 수리업,4종,,,0.0,,300.0,,,126.686009453497,37.4716868536965
60931,60933,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021202100007,2021-03-15,,1,영업/정상,11,영업,,,,,032-459-3301,,,인천광역시 남동구 논현동 640-1 힘찬종합병원,"인천광역시 남동구 논현로 72, 힘찬종합병원 (논현동)",21655,(의)상원의료재단 인천힘찬종합병원,2021-03-15 16:56:38,I,2021-03-17 00:22:59,종합 병원,174646.440502316,433275.746650423,대기배출업소관리,종합 병원,5종,,,0.0,,0.0,5348200057.0,,126.714446642722,37.4012344663729
60949,60951,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021202100005,2021-02-24,,1,영업/정상,11,영업,,,,,032-446-2578,,,인천광역시 남동구 고잔동 246-14,인천광역시 남동구 청능대로468번길 23 (고잔동),21686,(주)인천리사이클링,2021-02-24 15:34:38,I,2021-02-26 00:23:01,지정외 폐기물 처리업,,,대기배출업소관리,지정외 폐기물 처리업,4종,중간가공폐기물,,0.0,,300.0,1318621278.0,,126.711254561105,37.397918535015
60977,60979,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021202100003,2021-02-09,,1,영업/정상,11,영업,,,,,032-822-9677,,,인천광역시 남동구 고잔동 382-14,인천광역시 남동구 고잔로 54 (고잔동),21677,(주)에이치에스티 지점,2024-02-29 14:04:49,U,2024-03-02 02:40:00,폐기물 처리업,174841.806535883,432254.811023538,대기배출업소관리,폐기물 처리업,5종,,,0.0,,0.0,1348722351.0,,126.716676768023,37.392054212719
61039,61041,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021202100008,2021-04-26,,1,영업/정상,11,영업,,,,,032-423-4986,,,인천광역시 남동구 고잔동 157,인천광역시 남동구 고잔로15번길 10 (고잔동),21678,자원순환센터,2021-05-20 17:14:18,U,2021-05-22 02:40:00,지정외 폐기물 처리업,174795.39714707,432669.126255546,대기배출업소관리,지정외 폐기물 처리업,5종,,,0.0,,0.0,3521801244.0,,126.716179405053,37.395746929293
61216,61218,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021202100006,2021-03-09,,1,영업/정상,11,영업,,,,,,,,인천광역시 남동구 고잔동 462-24,인천광역시 남동구 논현고잔로54번길 66-2 (고잔동),21682,동일자원,2021-03-09 09:01:43,I,2021-03-11 00:23:00,지정외 폐기물 처리업,174697.24911948,431673.705463019,대기배출업소관리,지정외 폐기물 처리업,5종,재생원료,,0.0,,300.0,104894866.0,,126.715026616066,37.3867310755061
61640,61642,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021200100021,2001-11-28,,1,영업/정상,11,영업,,,,,0324316582,,,인천광역시 남동구 고잔동 476-1번지,,,내가만든가구,2011-11-06 11:33:47,I,2018-10-04 11:12:49,,,,대기배출업소관리,,4종,,0.0,0.0,0.0,0.0,1090313161.0,,,
61641,61643,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021200100024,2004-07-08,,1,영업/정상,11,영업,,,,,0328634113,,,인천광역시 남동구 간석동 616-61번지,인천광역시 남동구 염전로425번길 17  (간석동),,한라자동차공업사,2012-07-31 13:11:14,I,2018-10-04 11:12:49,,172269.929954754,440899.629208643,대기배출업소관리,,3종,세차차량,0.0,0.0,0.0,0.0,1311882242.0,,126.68731960233,37.4698558774597
61642,61644,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021200200001,2002-01-10,,1,영업/정상,11,영업,,,,,0328675445,,405-234,인천광역시 남동구 간석동 616-49번지,,,영인모터스,2007-12-11 13:49:10,I,2018-10-04 11:12:49,자동차 종합 수리업,,,대기배출업소관리,자동차 종합 수리업,5종,,0.0,0.0,0.0,0.0,1303180876.0,,126.687198200857,37.4702881296973
61643,61645,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021200200005,2002-04-01,,1,영업/정상,11,영업,,,,,0324463825,,,인천광역시 남동구 고잔동 86-8,인천광역시 남동구 청능대로534번길 2 (고잔동),,광명테크,2022-09-06 09:24:10,U,2022-09-08 02:40:00,도장 및 기타 피막처리업,175116.932059996,432959.476536256,대기배출업소관리,도장 및 기타 피막처리업,4종,,0.0,0.0,0.0,0.0,7622900109.0,,126.719770728656,37.3983968320116
61644,61646,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021200200007,2002-04-19,,1,영업/정상,11,영업,,,,,0324464814,,,인천광역시 남동구 고잔동 86-8번지,,,태천M.B산업,2009-08-13 17:07:20,I,2018-10-04 11:12:49,,175116.932059996,432959.476536256,대기배출업소관리,,5종,,8.0,300.0,8.0,300.0,1390254768.0,,126.719770728656,37.3983968320116
61645,61647,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021200200009,2002-05-16,,1,영업/정상,11,영업,,,,,032 4465425,,,인천광역시 남동구 고잔동 308-9번지,인천광역시 남동구 논현고잔로128번길 68-27 (고잔동),,수영전자(주),2015-07-27 09:34:39,I,2018-10-04 11:12:49,,174659.665206332,432143.178212533,대기배출업소관리,,5종,,0.0,0.0,0.0,0.0,1318138018.0,,126.714641789233,37.3910210757636
61646,61648,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021200200011,2002-06-15,,1,영업/정상,11,영업,,,,,032 4462518,,405-310,인천광역시 남동구 고잔동 140-9번지,인천광역시 남동구 청능대로484번길 26  (고잔동),,(주)동명토파,2007-12-11 15:18:00,I,2018-10-04 11:12:49,토목공사 및 유사용 기계장비 제조업,174612.034908321,432922.183230852,대기배출업소관리,토목공사 및 유사용 기계장비 제조업,5종,,0.0,0.0,0.0,0.0,1398128571.0,,126.714091663953,37.3980551757244
61647,61649,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021200200013,2002-07-30,,1,영업/정상,11,영업,,,,,0324888866,,405-310,인천광역시 남동구 고잔동 86-8번지,,,(주)신영퍼니처,2007-12-11 15:27:18,I,2018-10-04 11:12:49,기타 가구 제조업,175116.932059996,432959.476536256,대기배출업소관리,기타 가구 제조업,5종,,0.0,0.0,0.0,0.0,1318172388.0,,126.719770728656,37.3983968320116
61973,61975,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021199500005,1995-10-13,,1,영업/정상,11,영업,,,,,0324464528,,,인천광역시 남동구 고잔동 305-3번지,인천광역시 남동구 논현고잔로 80-17 (고잔동),,화성산업,2014-04-03 17:06:37,I,2018-10-04 11:12:49,,174559.43490092,432069.446075668,대기배출업소관리,,5종,,0.0,0.0,0.0,0.0,,,126.713497757126,37.3903347958626
61974,61976,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021199600003,1996-05-03,,1,영업/정상,11,영업,,,,,0324348833,,405-220,인천광역시 남동구 구월동 1124-5번지,인천광역시 남동구 예술로174번길 12  (구월동),,구월미래모터스,2007-12-07 15:26:29,I,2018-10-04 11:12:49,자동차 종합 수리업,173555.281031896,438631.726603521,대기배출업소관리,자동차 종합 수리업,5종,,0.0,0.0,0.0,0.0,1312699369.0,,126.701930761891,37.4494603730759
62366,62368,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021199600006,1996-09-03,,1,영업/정상,11,영업,,,,,868-5406,,,인천광역시 남동구 간석동 616-1번지,인천광역시 남동구 염전로411번길 38 (간석동),,(주)엔에스,2019-11-05 15:41:19,U,2019-11-07 02:40:00,운동 및 경기용구 제조업,172240.947261434,440990.397461704,대기배출업소관리,운동 및 경기용구 제조업,5종,,0.0,0.0,0.0,0.0,1398107784.0,,126.686988590076,37.4706740165831
62367,62369,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021199700001,1997-01-16,,1,영업/정상,11,영업,,,,,0324466430,,,인천광역시 남동구 고잔동 86-8,인천광역시 남동구 청능대로534번길 2 (고잔동),405-310,세진기업,2022-09-20 10:45:14,U,2022-09-22 02:40:00,스크린 인쇄업,175116.932059996,432959.476536256,대기배출업소관리,스크린 인쇄업,5종,,0.0,0.0,0.0,0.0,1313585149.0,,126.719770728656,37.3983968320116
62368,62370,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021199700003,1997-10-28,,1,영업/정상,11,영업,,,,,,,,인천광역시 남동구 고잔동 86-12번지,,,지웅ENG,2012-12-26 15:10:33,I,2018-10-04 11:12:49,,174989.784699286,432980.060248654,대기배출업소관리,,4종,,0.0,0.0,0.0,0.0,,,126.718333604486,37.3985801084784
62369,62371,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021199700004,1997-11-04,,1,영업/정상,11,영업,,,,,,,,인천광역시 남동구 간석동 1-509번지,인천광역시 남동구 만월북로112번길 19-1  (간석동),,서진산업,2012-06-05 16:46:10,I,2018-10-04 11:12:49,,174795.968514399,441585.981520448,대기배출업소관리,,4종,,0.0,0.0,0.0,0.0,,,126.715845927846,37.4761099104396
62370,62372,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021199800005,1998-08-04,,1,영업/정상,11,영업,,,,,0324466862,,405-310,인천광역시 남동구 고잔동 86-12번지,인천광역시 남동구 논현고잔로186번길 10-10 (고잔동),405-310,혜원화학,2014-12-16 12:44:03,I,2018-10-04 11:12:49,"치약, 비누 및 기타 세제 제조업",174989.784699286,432980.060248654,대기배출업소관리,"치약, 비누 및 기타 세제 제조업",5종,,0.0,0.0,0.0,0.0,1313641774.0,,126.718333604486,37.3985801084784
62371,62373,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021199900002,1999-01-22,,1,영업/정상,11,영업,,,,,0324466974,,,인천광역시 남동구 고잔동 191-11,인천광역시 남동구 앵고개로697번길 124 (고잔동),,황해기계,2024-04-24 10:33:42,U,2024-04-26 02:40:00,도금업,174818.969748606,432499.291574035,대기배출업소관리,도금업,5종,,0.0,0.0,0.0,0.0,1391078431.0,,126.716409599526,37.3942080902008
62372,62374,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021201500039,2015-12-31,,1,영업/정상,11,영업,,,,,02-512-6293,,,인천광역시 남동구 논현동 66-12,인천광역시 남동구 소래로154번길 4 (논현동),21671,대영건설산업 주식회사,2022-10-06 20:09:16,U,2022-10-08 02:40:00,레미콘 제조업,177102.720588676,433490.683468603,대기배출업소관리,레미콘 제조업,5종,,,0.0,,0.0,,,126.742258136398,37.4031257168901
62373,62375,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021201600001,2016-08-22,,1,영업/정상,11,영업,,,,,032-433-5777,,,인천광역시 남동구 고잔동 372-16번지,인천광역시 남동구 앵고개로719번길 26 (고잔동),405-816,㈜에코플럭스(인천지점),2016-01-05 13:42:20,I,2018-10-04 11:12:49,,174980.663265795,431985.848899123,대기배출업소관리,,5종,폐합성수지 분쇄물,,0.0,,0.0,5138146103.0,,126.718308402803,37.389682301471
62374,62376,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021201600002,2016-01-05,,1,영업/정상,11,영업,,,,,,,,인천광역시 남동구 고잔동 396-5번지,인천광역시 남동구 고잔로41번길 37 (고잔동),405-816,사단법인 한국장애인아이티고용협회 인천지점,2019-10-23 09:14:46,U,2019-10-25 02:40:00,금속 및 비금속 원료 재생업,175077.838803706,432372.556612592,대기배출업소관리,금속 및 비금속 원료 재생업,5종,금속,,0.0,,0.0,2868200269.0,,126.719352804588,37.3931122642702
62748,62750,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021201600003,2016-01-05,,1,영업/정상,11,영업,,,,,,,,인천광역시 남동구 만수동 1073-5번지,인천광역시 남동구 인주대로 886-1 (만수동),21589,한양스팀엔손세차장,2016-01-05 14:05:38,I,2018-10-04 11:12:49,,176543.075754965,438452.87668418,대기배출업소관리,,5종,,,0.0,,0.0,,,126.735701986097,37.4479297110316
62749,62751,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021201500040,2016-01-08,,1,영업/정상,11,영업,,,,,4603557,,,인천광역시 남동구 구월동 1141-8,"인천광역시 남동구 남동대로 783 (구월동, 길병원응급센터)",21556,(의료)길의료재단,2023-08-08 08:33:54,U,2023-08-10 02:40:00,,174022.768121126,438918.890173331,대기배출업소관리,,2종,,,0.0,,360.0,1398200376.0,,126.707203761962,37.4520609860265
